Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2017,3,ArDarius Stewart,79,WR,2017,0,0,0,1,15,0,0,0,0,0,7,27,0,6,82,0,,,Alabama,StewAr00
2017,4,Chad Hansen,141,WR,2020,0,0,0,3,20,0,0,0,0,0,,,0,26,330,1,,,California,HansCh00
2017,5,Jordan Leggett,150,TE,2018,0,0,0,1,15,0,0,0,0,0,,,0,14,114,1,,,Clemson,LeggJo00
2017,5,Dylan Donahue,181,DL,2017,0,0,0,0,4,0,0,0,0,0,,,0,,,0,,,West Georgia,DonaDy00
2017,6,Elijah McGuire,188,RB,2018,0,0,0,6,24,0,0,0,0,0,180,591,4,36,370,2,,,Louisiana,McGuEl00
2017,6,Jeremy Clark,197,CB,2018,0,0,0,0,2,0,0,0,0,0,,,0,,,0,,,Michigan,ClarJe04
2017,6,Derrick Jones,204,CB,2018,0,0,0,0,4,0,0,0,0,0,,,0,,,0,,,Mississippi,JoneDe02
2016,1,Darron Lee,20,OLB,2020,0,0,3,19,58,0,0,0,0,0,,,0,,,0,3,4.0,Ohio St.,LeexDa00
2016,2,Christian Hackenberg,51,QB,,0,0,0,,,,,,,,,,,,,,,,Penn St.,HackCh01
2016,3,Jordan Jenkins,83,OLB,2021,0,0,5,29,83,0,0,0,0,0,,,0,,,0,,25.0,Georgia,JenkJo01
2016,4,Juston Burris,118,CB,2022,0,0,2,14,80,0,0,0,0,0,,,0,,,0,6,1.0,North Carolina St.,BurrJu00
2016,5,Brandon Shell,158,T,2022,0,0,5,29,83,0,0,0,0,0,,,0,,,0,,,South Carolina,ShelBr00
2016,7,Lac Edwards,235,P,2021,0,0,0,10,74,1,1,31,0,0,1,0,0,,,0,,,Sam Houston St.,EdwaLa01
2016,7,Charone Peake,241,WR,2018,0,0,0,1,31,0,0,0,0,0,,,0,22,214,0,,,Clemson,PeakCh00
2015,1,Leonard Williams,6,DE,2023,0,1,7,52,133,0,0,0,0,0,,,0,,,0,1,39.5,USC,WillLe02
2015,2,Devin Smith,37,WR,2021,0,0,0,2,22,0,0,0,0,0,,,0,15,248,2,,,Ohio St.,SmitDe04
2015,3,Lorenzo Mauldin,82,OLB,2016,0,0,0,4,26,0,0,0,0,0,,,0,,,0,1,6.5,Louisville,MaulLo00
2015,4,Bryce Petty,103,QB,2017,0,0,0,4,10,130,245,1353,4,10,12,74,0,,,0,,,Baylor,PettBr01
2015,5,Jarvis Harrison,152,G,,0,0,0,,,,,,,,,,,,,,,,Texas A&M,HarrJa02
2015,7,Deon Simon,223,NT,2016,0,0,0,2,16,0,0,0,0,0,,,0,,,0,,1.5,Northwestern St. (LA),SimoDe00
2014,1,Calvin Pryor,18,DB,2017,0,0,3,13,46,0,0,0,0,0,,,0,,,0,2,0.5,Louisville,PryoCa00
2014,2,Jace Amaro,49,TE,2016,0,0,0,4,17,0,0,0,0,0,,,0,41,404,2,,,Texas Tech,AmarJa00
2014,3,Dexter McDougle,80,DB,2018,0,0,0,2,31,0,0,0,0,0,,,0,,,0,,,Maryland,McDoDe00
2014,4,Jalen Saunders,104,WR,2014,0,0,0,0,15,0,0,0,0,0,,,0,1,7,0,,,Oklahoma,SaunJa00
2014,4,Shaquelle Evans,115,WR,,0,0,0,,,,,,,,,,,,,,,,UCLA,EvanSh00
2014,4,Dakota Dozier,137,OL,2021,0,0,1,13,76,0,0,0,0,0,,,0,,,0,,,Furman,DoziDa00
