Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2015,1,Stephone Anthony,31,ILB,2019,0,0,1,10,62,0,0,0,0,0,,,0,,,0,1,1.0,Clemson,AnthSt00
2015,2,Hau'oli Kikaha,44,OLB,2017,0,0,1,5,27,0,0,0,0,0,,,0,,,0,,8.0,Washington,KikaHa00
2015,3,Garrett Grayson,75,QB,,0,0,0,,,,,,,,,,,,,,,,Colorado St.,GrayGa00
2015,3,P.J. Williams,78,CB,2022,0,0,2,19,89,0,0,0,0,0,,,0,,,0,8,4.0,Florida St.,WillP.00
2015,5,Davis Tull,148,OLB,,0,0,0,,,,,,,,,,,,,,,,Chattanooga,TullDa00
2015,5,Tyeler Davison,154,DT,2022,0,0,6,31,111,0,0,0,0,0,,,0,,,0,,5.0,Fresno St.,DaviTy01
2015,5,Damian Swann,167,CB,2015,0,0,0,1,7,0,0,0,0,0,,,0,,,0,,,Georgia,SwanDa02
2015,7,Marcus Murphy,230,RB,2018,0,0,0,2,28,0,0,0,0,0,60,291,0,14,36,0,,,Missouri,MurpMa03
2014,1,Brandin Cooks,20,WR,2023,0,0,9,66,139,0,0,0,0,0,53,332,2,647,8781,51,,,Oregon St.,CookBr00
2014,2,Stanley Jean-Baptiste,58,DB,2017,0,0,0,0,5,0,0,0,0,0,,,0,,,0,,,Nebraska,JeanSt00
2014,4,Khairi Fortt,126,LB,2014,0,0,0,0,3,0,0,0,0,0,,,0,,,0,,,California,FortKh00
2014,5,Vinnie Sunseri,167,DB,2016,0,0,0,0,15,0,0,0,0,0,,,0,,,0,,,Alabama,SunsVi00
2014,5,Ronald Powell,169,LB,2014,0,0,0,1,14,0,0,0,0,0,,,0,,,0,,,Florida,PoweRo01
2014,6,Tavon Rooks,202,OL,,0,0,0,,,,,,,,,,,,,,,,Kansas St.,RookTa00
2013,1,Kenny Vaccaro,15,DB,2020,0,0,7,34,110,0,0,0,0,0,,,0,,,0,10,11.5,Texas,VaccKe00
2013,3,Terron Armstead,75,T,2023,0,4,8,59,113,0,0,0,0,0,,,0,,,0,,,Ark-Pine Bluff,ArmsTe00
2013,3,John Jenkins,82,DT,2023,0,0,1,15,125,0,0,0,0,0,,,0,,,0,,3.5,Georgia,JenkJo00
2013,5,Kenny Stills,144,WR,2021,0,0,5,35,130,1,1,3,1,0,5,9,0,316,4911,38,,,Oklahoma,StilKe00
2013,6,Rufus Johnson,183,DE,2015,0,0,0,0,1,0,0,0,0,0,,,0,,,0,,,Tarleton St.,JohnRu02
2012,3,Akiem Hicks,89,DE,2022,0,1,7,55,149,0,0,0,0,0,1,1,1,,,0,,41.5,Regina,HickAk00
2012,4,Nick Toon,122,WR,2015,0,0,0,3,17,0,0,0,0,0,1,4,0,21,283,1,,,Wisconsin,ToonNi00
2012,5,Corey White,162,DB,2016,0,0,1,12,66,0,0,0,0,0,,,0,,,0,6,1.0,Samford,WhitCo01
2012,6,Andrew Tiller,179,G,2016,0,0,0,6,28,0,0,0,0,0,,,0,,,0,,,Syracuse,TillAn01
