Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2018,3,B.J. Hill,69,DT,2023,0,0,3,20,88,0,0,0,0,0,,,0,,,0,,20.0,North Carolina St.,HillB.00
2018,4,Kyle Lauletta,108,QB,2018,0,0,0,0,2,0,5,0,0,1,1,-2,0,,,0,,,Richmond,LaulKy00
2018,5,R.J. McIntosh,139,DT,2019,0,0,0,1,18,0,0,0,0,0,,,0,,,0,,2.0,Miami (FL),McInR.00
2017,1,Evan Engram,23,TE,2023,0,1,6,26,90,0,0,0,0,0,16,93,1,386,4028,20,,,Mississippi,EngrEv00
2017,2,Dalvin Tomlinson,55,DT,2023,0,0,6,35,101,0,0,0,0,0,,,0,,,0,,16.0,Alabama,TomlDa00
2017,3,Davis Webb,87,QB,2022,0,0,0,1,2,23,40,168,1,0,8,38,1,,,0,,,California,WebbDa00
2017,4,Wayne Gallman,140,RB,2021,0,0,1,12,61,0,0,0,0,0,366,1548,9,81,519,2,,,Clemson,GallWa00
2017,5,Avery Moss,167,DE,2019,0,0,1,4,22,0,0,0,0,0,,,0,,,0,,,Youngstown St.,MossAv00
2017,6,Adam Bisnowaty,200,T,2017,0,0,0,0,1,0,0,0,0,0,,,0,,,0,,,Pittsburgh,BisnAd00
2016,1,Eli Apple,10,CB,2023,0,0,5,27,95,0,0,0,0,0,,,0,,,0,5,0.5,Ohio St.,ApplEl00
2016,2,Sterling Shepard,40,WR,2023,0,0,5,27,83,0,0,0,0,0,23,180,1,366,4064,22,,,Oklahoma,ShepSt00
2016,3,Darian Thompson,71,S,2021,0,0,1,12,63,0,0,0,0,0,1,3,0,,,0,2,1.5,Boise St.,ThomDa05
2016,4,B.J. Goodson,109,OLB,2021,0,0,4,20,67,0,0,0,0,0,,,0,,,0,4,1.0,Clemson,GoodB.00
2016,5,Paul Perkins,149,RB,2019,0,0,0,5,29,0,0,0,0,0,165,575,0,24,217,0,,,UCLA,PerkPa00
2016,6,Jerell Adams,184,TE,2019,0,0,0,2,30,0,0,0,0,0,,,0,24,214,1,,,South Carolina,AdamJe01
2015,1,Ereck Flowers,9,T,2021,0,0,7,35,105,0,0,0,0,0,,,0,1,-11,0,,,Miami (FL),FlowEr00
2015,2,Landon Collins,33,S,2022,1,3,6,42,100,0,0,0,0,0,,,0,,,0,12,11.0,Alabama,CollLa00
2015,3,Owamagbe Odighizuwa,74,DE,2016,0,0,0,1,18,0,0,0,0,0,,,0,,,0,,,UCLA,OdigOw00
2015,5,Mykkele Thompson,144,S,2016,0,0,0,0,1,0,0,0,0,0,,,0,,,0,,,Texas,ThomMy00
2015,6,Geremy Davis,186,WR,2019,0,0,0,0,36,0,0,0,0,0,,,0,5,59,0,,,Connecticut,DaviGe00
2015,7,Bobby Hart,226,G,2022,0,0,4,27,98,0,0,0,0,0,,,0,,,0,,,Florida St.,HartBo00
2014,1,Odell Beckham Jr.,12,WR,2023,0,3,6,55,103,4,6,144,2,0,23,170,1,550,7585,57,,,LSU,BeckOd00
2014,2,Weston Richburg,43,OL,2019,0,0,5,33,79,0,0,0,0,0,,,0,,,0,,,Colorado St.,RichWe00
2014,3,Jay Bromley,74,DT,2018,0,0,0,5,57,0,0,0,0,0,,,0,,,0,,2.0,Syracuse,BromJa00
2014,4,Andre Williams,113,RB,2017,0,0,0,7,41,0,0,0,0,0,332,1090,8,19,137,0,,,Boston Col.,WillAn00
2014,5,Nat Berhe,152,DB,2018,0,0,0,3,42,0,0,0,0,0,1,2,0,,,0,,1.0,San Diego St.,BerhNa00
2014,5,Devon Kennard,174,DE,2022,0,0,5,33,118,0,0,0,0,0,,,0,,,0,1,26.5,USC,KennDe00
2014,6,Bennett Jackson,187,DB,2020,0,0,0,0,10,0,0,0,0,0,,,0,,,0,,,Notre Dame,JackBe00
2013,1,Justin Pugh,19,T,2023,0,0,9,45,124,0,0,0,0,0,,,0,,,0,,,Syracuse,PughJu00
2013,2,Johnathan Hankins,49,DT,2023,0,0,8,44,146,0,0,0,0,0,,,0,,,0,,14.5,Ohio St.,HankJo00
2013,3,Damontre Moore,81,DE,2020,0,0,0,5,66,0,0,0,0,0,,,0,,,0,,11.0,Texas A&M,MoorDa01
2013,4,Ryan Nassib,110,QB,2015,0,0,0,0,5,9,10,128,1,0,2,-3,0,,,0,,,Syracuse,NassRy00
2013,5,Cooper Taylor,152,DB,2015,0,0,0,1,16,0,0,0,0,0,,,0,,,0,,,Richmond,TaylCo01
2013,7,Eric Herman,225,OL,,0,0,0,,,,,,,,,,,,,,,,Ohio,HermEr00
2013,7,Michael Cox,253,RB,2014,0,0,0,0,18,0,0,0,0,0,26,76,0,5,21,0,,,Massachusetts,CoxxMi00
2012,1,David Wilson,32,RB,2013,0,0,0,5,21,0,0,0,0,0,115,504,5,6,42,1,,,Virginia Tech,WilsDa01
