Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2018,4,Dalton Schultz,137,TE,2023,0,0,3,18,83,0,0,0,0,0,,,0,244,2472,21,,,Stanford,SchuDa00
2018,5,Mike White,171,QB,2023,0,0,0,5,10,193,310,2212,9,13,15,3,1,,,0,,,Western Kentucky,WhitMi01
2018,6,Chris Covington,193,LB,2019,0,0,0,0,8,0,0,0,0,0,,,0,,,0,,,Indiana,CoviCh01
2018,6,Cedrick Wilson Jr.,208,WR,2023,0,0,0,7,60,5,5,111,1,0,6,7,0,88,1121,10,,,Boise St.,WilsCe01
2018,7,Bo Scarbrough,236,RB,2020,0,0,0,2,7,0,0,0,0,0,95,408,1,1,5,0,,,Alabama,ScarBo01
2017,1,Taco Charlton,28,DE,2022,0,0,0,9,60,0,0,0,0,0,,,0,,,0,,11.5,Michigan,CharTa00
2017,2,Chidobe Awuzie,60,CB,2023,0,0,4,22,78,0,0,0,0,0,,,0,,,0,6,,Colorado,AwuzCh00
2017,3,Jourdan Lewis,92,CB,2023,0,0,2,18,90,0,0,0,0,0,2,12,0,0,0,0,8,8.5,Michigan,LewiJo01
2017,4,Ryan Switzer,133,WR,2019,0,0,0,3,41,0,0,0,0,0,10,26,0,50,321,1,,,North Carolina,SwitRy00
2017,6,Xavier Woods,191,S,2023,0,0,5,27,98,0,0,0,0,0,,,0,,,0,8,1.0,Louisiana Tech,WoodXa00
2017,6,Marquez White,216,CB,,0,0,0,,,,,,,,,,,,,,,,Florida St.,WhitMa03
2017,7,Joey Ivie,228,DT,2019,0,0,0,0,8,0,0,0,0,0,,,0,,,0,,,Florida,IvieJo00
2017,7,Noah Brown,239,WR,2023,0,0,1,9,70,0,0,0,0,0,2,3,0,96,1247,4,,,Ohio St.,BrowNo00
2017,7,Jordan Carrell,246,DT,,0,0,0,,,,,,,,,,,,,,,,Colorado,CarrJo01
2016,1,Ezekiel Elliott,4,RB,2023,1,3,7,64,112,1,1,4,0,0,1954,8539,70,321,2410,12,,,Ohio St.,ElliEz00
2016,2,Jaylon Smith,34,OLB,2023,0,1,4,37,88,0,0,0,0,0,,,0,,,0,2,11.0,Notre Dame,SmitJa05
2016,3,Maliek Collins,67,DT,2023,0,0,7,38,111,0,0,0,0,0,,,0,,,0,1,23.0,Nebraska,CollMa00
2016,4,Charles Tapper,101,DE,2017,0,0,0,0,2,0,0,0,0,0,,,0,,,0,,1.0,Oklahoma,TappCh00
2016,4,Dak Prescott,135,QB,2023,0,3,6,77,105,2371,3548,26954,179,70,381,1760,27,1,11,1,,,Mississippi St.,PresDa01
2016,6,Anthony Brown,189,CB,2023,0,0,4,23,96,0,0,0,0,0,,,0,,,0,9,4.0,Purdue,BrowAn02
2016,6,Kavon Frazier,212,S,2021,0,0,0,4,60,0,0,0,0,0,,,0,,,0,,1.0,Central Michigan,FrazKa00
2016,6,Darius Jackson,216,RB,2018,0,0,0,0,4,0,0,0,0,0,6,16,0,0,0,0,,,East. Michigan,JackDa01
2016,6,Rico Gathers,217,TE,2018,0,0,0,0,15,0,0,0,0,0,,,0,3,45,0,,,Baylor,GathRi00
2015,1,Byron Jones,27,CB,2021,0,1,7,38,109,0,0,0,0,0,,,0,,,0,4,,Connecticut,JoneBy00
2015,2,Randy Gregory,60,OLB,2023,0,0,1,13,63,0,0,0,0,0,,,0,,,0,1,20.5,Nebraska,GregRa00
2015,3,Chaz Green,91,T,2021,0,0,0,7,39,0,0,0,0,0,,,0,,,0,,,Florida,GreeCh02
2015,4,Damien Wilson,127,ILB,2022,0,0,5,31,127,0,0,0,0,0,,,0,,,0,1,9.0,Minnesota,WilsDa02
2015,5,Ryan Russell,163,DE,2017,0,0,0,4,23,0,0,0,0,0,,,0,,,0,,3.0,Purdue,RussRy00
2015,7,Mark Nzeocha,236,OLB,2021,0,0,0,5,56,0,0,0,0,0,,,0,,,0,1,1.0,Wyoming,NzeoMa00
2015,7,Laurence Gibson,243,T,,0,0,0,,,,,,,,,,,,,,,,Virginia Tech,GibsLa00
2015,7,Geoff Swaim,246,TE,2023,0,0,3,6,95,0,0,0,0,0,,,0,103,782,6,,,Texas,SwaiGe00
2014,1,Zack Martin,16,G,2023,6,8,9,93,144,0,0,0,0,0,,,0,,,0,,,Notre Dame,MartZa00
2014,2,DeMarcus Lawrence,34,DE,2023,0,3,6,59,128,0,0,0,0,0,,,0,,,0,2,56.5,Boise St.,LawrDe00
2014,4,Anthony Hitchens,119,LB,2021,0,0,7,41,119,0,0,0,0,0,,,0,,,0,2,5.5,Iowa,HitcAn00
2014,5,Devin Street,146,WR,2016,0,0,0,1,36,0,0,0,0,0,,,0,10,152,1,,,Pittsburgh,StreDe00
2014,7,Ben Gardner,231,DE,,0,0,0,,,,,,,,,,,,,,,,Stanford,GardBe00
2014,7,Will Smith,238,LB,,0,0,0,,,,,,,,,,,,,,,,Texas Tech,SmitWi01
