Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2018,5,Tim Settle,163,DT,2023,0,0,0,7,87,0,0,0,0,0,,,0,,,0,,8.0,Virginia Tech,SettTi00
2018,6,Shaun Dion Hamilton,197,LB,2020,0,0,0,8,46,0,0,0,0,0,,,0,,,0,1,2.5,Alabama,DionSh00
2018,7,Greg Stroman,241,CB,2023,0,0,0,2,29,0,0,0,0,0,,,0,,,0,3,1.0,Virginia Tech,StroGr00
2018,7,Trey Quinn,256,WR,2020,0,0,0,2,16,0,0,0,0,0,1,0,0,35,273,2,,,SMU,QuinTr00
2017,1,Jonathan Allen,17,DE,2023,0,2,5,44,94,0,0,0,0,0,,,0,,,0,1,36.5,Alabama,AlleJo01
2017,2,Ryan Anderson,49,OLB,2022,0,0,0,6,57,0,0,0,0,0,,,0,,,0,,6.0,Alabama,AndeRy00
2017,3,Fabian Moreau,81,CB,2023,0,0,3,17,97,0,0,0,0,0,,,0,,,0,6,,UCLA,MoreFa00
2017,4,Samaje Perine,114,RB,2023,0,0,1,15,84,0,0,0,0,0,428,1695,7,123,967,6,,,Oklahoma,PeriSa00
2017,4,Montae Nicholson,123,S,2019,0,0,1,10,35,0,0,0,0,0,,,0,,,0,3,,Michigan St.,NichMo00
2017,5,Jeremy Sprinkle,154,TE,2021,0,0,2,2,76,0,0,0,0,0,,,0,37,332,3,,,Arkansas,SpriJe00
2017,6,Chase Roullier,199,C,2022,0,0,4,24,69,0,0,0,0,0,,,0,,,0,,,Wyoming,RoulCh00
2017,6,Robert Davis,209,WR,2019,0,0,0,0,7,0,0,0,0,0,,,0,2,17,0,,,Georgia St.,DaviRo00
2017,7,Josh Harvey-Clemons,230,S,2019,0,0,0,4,35,0,0,0,0,0,,,0,,,0,,1.5,Louisville,HarvJo01
2017,7,Joshua Holsey,235,DB,2018,0,0,0,1,13,0,0,0,0,0,,,0,,,0,,,Auburn,HolsJo01
2016,1,Josh Doctson,22,WR,2019,0,0,2,9,34,0,0,0,0,0,1,-14,0,81,1100,8,,,TCU,DoctJo00
2016,2,Su'a Cravens,53,OLB,2018,0,0,0,5,16,0,0,0,0,0,,,0,,,0,1,1.0,USC,CravSu00
2016,3,Kendall Fuller,84,CB,2023,0,0,4,27,111,0,0,0,0,0,,,0,,,0,16,2.0,Virginia Tech,FullKe00
2016,5,Matthew Ioannidis,152,DT,2022,0,0,3,25,86,0,0,0,0,0,,,0,,,0,,25.5,Temple,IoanMa01
2016,6,Nate Sudfeld,187,QB,2022,0,0,0,1,6,25,37,188,1,1,10,28,0,,,0,,,Indiana,SudfNa00
2016,7,Steven Daniels,232,ILB,,0,0,0,,,,,,,,,,,,,,,,Boston Col.,DaniSt00
2016,7,Keith Marshall,242,RB,,0,0,0,,,,,,,,,,,,,,,,Georgia,MarsKe00
2015,1,Brandon Scherff,5,T,2023,1,5,8,53,114,0,0,0,0,0,,,0,,,0,,,Iowa,ScheBr00
2015,2,Preston Smith,38,DE,2023,0,0,7,48,137,0,0,0,0,0,,,0,,,0,5,62.0,Mississippi St.,SmitPr00
2015,3,Matt Jones,95,RB,2017,0,0,0,9,25,0,0,0,0,0,248,964,6,27,377,1,,,Florida,JoneMa04
2015,4,Jamison Crowder,105,WR,2023,0,0,4,31,109,1,2,43,1,0,17,82,0,428,4806,29,,,Duke,CrowJa00
2015,4,Arie Kouandjio,112,G,2017,0,0,0,4,16,0,0,0,0,0,,,0,,,0,,,Alabama,KouaAr00
