Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2017,2,JuJu Smith-Schuster,62,WR,2023,0,1,4,39,86,0,0,0,0,0,4,22,1,422,4928,30,,,USC,SmitJu00
2017,3,Cameron Sutton,94,CB,2023,0,0,2,16,92,0,0,0,0,0,,,0,,,0,8,2.0,Tennessee,SuttCa00
2017,3,James Conner,105,RB,2023,0,2,4,32,83,0,0,0,0,0,985,4200,46,215,1668,8,,,Pittsburgh,ConnJa00
2017,4,Joshua Dobbs,135,QB,2023,0,0,0,1,17,237,381,2183,12,8,68,399,4,,,0,,,Tennessee,DobbJo00
2017,5,Brian Allen,173,DB,2021,0,0,0,1,20,0,0,0,0,0,,,0,,,0,,,Utah,AlleBr01
2017,6,Colin Holba,213,LS,2020,0,0,0,0,19,0,0,0,0,0,,,0,,,0,,,Louisville,HolbCo00
2017,7,Keion Adams,248,OLB,,0,0,0,,,,,,,,,,,,,,,,Western Michigan,AdamKe02
2016,1,Artie Burns,25,CB,2023,0,0,1,16,77,0,0,0,0,0,,,0,,,0,4,,Miami (FL),BurnAr00
2016,2,Sean Davis,58,CB,2021,0,0,3,18,70,0,0,0,0,0,,,0,,,0,5,2.5,Maryland,DaviSe00
2016,3,Javon Hargrave,89,DT,2023,0,1,7,45,119,0,0,0,0,0,,,0,,,0,,40.5,South Carolina St.,HargJa00
2016,4,Jerald Hawkins,123,T,2020,0,0,0,2,19,0,0,0,0,0,,,0,0,0,0,,,LSU,HawkJe00
2016,6,Travis Feeney,220,OLB,,0,0,0,,,,,,,,,,,,,,,,Washington,FeenTr00
2016,7,Demarcus Ayers,229,WR,2016,0,0,0,0,2,0,0,0,0,0,2,-12,0,6,53,1,,,Houston,AyerDe00
2016,7,Tyler Matakevich,246,OLB,2023,0,0,0,8,121,0,0,0,0,0,,,0,,,0,1,,Temple,MataTy00
2015,1,Bud Dupree,22,OLB,2023,0,0,5,37,112,0,0,0,0,0,,,0,,,0,1,49.5,Kentucky,DuprAl00
2015,2,Senquez Golson,56,CB,,0,0,0,,,,,,,,,,,,,,,,Mississippi,GolsSe00
2015,3,Sammie Coates,87,WR,2018,0,0,0,4,44,0,0,0,0,0,4,14,0,29,528,2,,,Auburn,CoatSa00
2015,4,Doran Grant,121,CB,2015,0,0,0,0,3,0,0,0,0,0,,,0,,,0,,,Ohio St.,GranDo00
2015,5,Jesse James,160,TE,2022,0,0,4,12,104,0,0,0,0,0,,,0,157,1522,12,,,Penn St.,JameJe00
2015,6,Leterrius Walton,199,DT,2018,0,0,0,4,36,0,0,0,0,0,,,0,,,0,,2.0,Central Michigan,WaltLe00
2015,6,Anthony Chickillo,212,DE,2020,0,0,1,10,76,0,0,0,0,0,,,0,,,0,,8.5,Miami (FL),ChicAn00
